Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Month_Name,Order_Day,Order_Weekday,Order_Weekday_Name,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2015-164973,2015-04-11,2015-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,2015,4,April,11,5,Saturday,153,5.8888779583328805,0.020540368426472368
CA-2015-164973,2015-04-11,2015-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,2015,4,April,11,5,Saturday,153,3.7970609869584644,0.0024580279751401676
CA-2018-153339,2018-03-11,2018-05-11,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,2018,3,March,11,6,Sunday,61,2.8327426450595286,0.0008820876882936632
CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,2016,1,January,9,5,Saturday,91,1.7495476204187455,0.00023977973180099835
CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2016,1,January,9,5,Saturday,91,6.867957759508069,0.05482635570123171
CA-2016-137946,2016-01-09,2016-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,2016,1,January,9,5,Saturday,91,2.7322874254662555,0.0007892844746509508
CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,2018,8,August,7,1,Tuesday,122,2.1471001901536506,0.0004002424312521908
CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2018,8,August,7,1,Tuesday,122,3.241028629509334,0.0013717046430293527
CA-2018-134306,2018-08-07,2018-12-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2018,8,August,7,1,Tuesday,122,2.6361960973342264,0.000708824545581407
CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,2017,1,January,9,0,Monday,59,2.052840859882657,0.000356240907542284
CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2017,1,January,9,0,Monday,59,3.241028629509334,0.0013717046430293527
CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,2017,1,January,9,0,Monday,59,1.3982229319851645,0.0001424049312793346
CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,2017,1,January,9,0,Monday,59,3.9144201300278674,0.0027751818148674173
CA-2017-129714,2017-01-09,2017-03-09,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,2017,1,January,9,0,Monday,59,8.379348050802257,0.24884358852655125
CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,2018,8,August,3,4,Friday,92,6.475186153181914,0.03698893801693933
CA-2018-155698,2018-08-03,2018-11-03,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2018,8,August,3,4,Friday,92,3.077312260546414,0.0011511255761199502
CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,2016,3,March,12,5,Saturday,122,6.180720339754835,0.02753146766110872
CA-2016-122756,2016-03-12,2016-07-12,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2016,3,March,12,5,Saturday,122,1.3762440252663892,0.0001373761857124881
US-2015-134971,2015-07-06,2015-10-06,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,2015,7,July,6,0,Monday,92,2.5998709015885213,0.0006803664172599348
CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,2017,8,August,9,2,Wednesday,61,3.6096197731283044,0.002022698614592025
CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,2017,8,August,9,2,Wednesday,61,7.7820840334690775,0.13690243216422238
CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,2017,8,August,9,2,Wednesday,61,4.883831695218789,0.007461972683168342
CA-2017-108987,2017-08-09,2017-10-09,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036.0,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2017,8,August,9,2,Wednesday,61,4.070461621758769,0.0032588557066604708
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,2018,8,August,12,6,Sunday,122,5.198220750009751,0.010251440707032483
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,2018,8,August,12,6,Sunday,122,7.090889838533103,0.06854065917939786
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,2018,8,August,12,6,Sunday,122,3.3375473545856993,0.0015197097682354028
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,2018,8,August,12,6,Sunday,122,6.912766700805054,0.05734301427809443
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,2018,8,August,12,6,Sunday,122,2.3683728335320486,0.0005213894835444016
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,2018,8,August,12,6,Sunday,122,3.3792925462741055,0.0015882835714196733
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,2018,8,August,12,6,Sunday,122,4.0427003290697625,0.003167195389737496
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,2018,8,August,12,6,Sunday,122,7.198803429830131,0.07636110141871197
CA-2018-117457,2018-08-12,2018-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2018,8,August,12,6,Sunday,122,4.741168533176402,0.006458052204550625
CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,2018,3,March,11,6,Sunday,122,4.947766489317265,0.007960504232317988
CA-2018-142636,2018-03-11,2018-07-11,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,2018,3,March,11,6,Sunday,122,5.730541243956893,0.017519463816861317
CA-2018-154816,2018-06-11,2018-10-11,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,2018,6,June,11,0,Monday,122,1.9139771019523042,0.0002985246231955232
CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,2018,4,April,3,1,Tuesday,153,2.334083760053417,0.0005008173425891206
CA-2018-110478,2018-04-03,2018-09-03,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,2018,4,April,3,1,Tuesday,153,2.7880929087757464,0.0008396862199913894
CA-2018-152275,2018-01-10,2018-08-10,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,2018,1,January,10,2,Wednesday,212,2.037577337581137,0.00034949781689583076
CA-2017-127369,2017-06-06,2017-07-06,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852.0,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,2017,6,June,6,1,Tuesday,30,6.572702035114338,0.04078678381662816
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,2017,5,May,9,1,Tuesday,61,2.5817308344235403,0.000666537366951107
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,2017,5,May,9,1,Tuesday,61,5.277808489916496,0.011108041798475993
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,2017,5,May,9,1,Tuesday,61,4.2759714333333765,0.004022653584461267
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,2017,5,May,9,1,Tuesday,61,4.525693984486295,0.005188979686953731
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,2017,5,May,9,1,Tuesday,61,5.496922293415092,0.013850993925846804
CA-2017-115756,2017-05-09,2017-07-09,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,2017,5,May,9,1,Tuesday,61,3.1376657694426577,0.0012282711047022542
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,2017,1,January,4,2,Wednesday,59,4.102973888920155,0.0033694881091310934
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,2017,1,January,4,2,Wednesday,59,5.093382034882496,0.00922226221090856
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,2017,1,January,4,2,Wednesday,59,5.5792768932389905,0.01504760679141232
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,2017,1,January,4,2,Wednesday,59,3.4493524235492026,0.0017100020720717528
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,2017,1,January,4,2,Wednesday,59,2.3832429960115,0.0005305326573023043
CA-2017-166674,2017-01-04,2017-03-04,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021.0,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,2017,1,January,4,2,Wednesday,59,3.5868467285487844,0.0019751541110509313
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,2015,9,September,11,4,Friday,61,5.8345767915708375,0.01945004495584247
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2015,9,September,11,4,Friday,61,5.410153867673198,0.012692439521048558
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,2015,9,September,11,4,Friday,61,6.558152411711186,0.040196363371211595
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,2015,9,September,11,4,Friday,61,4.538175317163813,0.0052552676966985245
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,2015,9,September,11,4,Friday,61,4.153399325003416,0.003548351445770065
CA-2015-144666,2015-09-11,2015-11-11,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,2015,9,September,11,4,Friday,61,4.562784469491653,0.005388415164547983
CA-2015-134677,2015-06-10,2015-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024.0,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,2015,6,June,10,2,Wednesday,122,2.3115448343655176,0.0004876740303121354
US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,2016,3,March,9,2,Wednesday,122,3.6199580086475143,0.002044642231610992
US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,2016,3,March,9,2,Wednesday,122,6.503161790902847,0.03804086015778604
US-2016-138303,2016-03-09,2016-07-09,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,2016,3,March,9,2,Wednesday,122,3.979905927816107,0.002969017098534955
CA-2016-102848,2016-07-11,2016-09-11,Second Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,2016,7,July,11,0,Monday,62,5.25603597429143,0.010866890590611309
US-2018-129441,2018-07-09,2018-11-09,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,2018,7,July,9,0,Monday,123,3.8905950580145254,0.002707750908402885
US-2018-122637,2018-03-09,2018-08-09,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,2018,3,March,9,4,Friday,153,3.7754240555141223,0.0024035118016086728
CA-2016-147851,2016-03-12,2016-08-12,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009.0,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,2016,3,March,12,5,Saturday,153,2.464023438871576,0.0005826487477223497
CA-2016-134894,2016-07-12,2016-11-12,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,2016,7,July,12,1,Tuesday,123,5.036562916106171,0.008707958687026533
